video_id,upload_date,title,category,video_length_sec,views,likes,comments,shares,impressions,ctr_percent,avg_view_duration_sec,watch_time_hours,estimated_revenue_usd,rpm_usd,traffic_source_primary,subs_gained,contains_sponsor,is_shorts_video,is_monetized
VID00800,2022-08-26,Video Title 800,Gaming,607,50639,2236,674,168,773114,5.55,367,5162.36,143.8,2.84,Shorts,170,1,0,0
VID00801,2024-04-07,Video Title 801,Motivation,825,107035,5562,1861,540,1415806,6.56,246,7314.06,260.97,2.44,Search,125,0,0,0
VID00802,2024-11-19,Video Title 802,Comedy,476,48180,2259,697,348,1569381,2.07,205,2743.58,120.08,2.49,Shorts,0,0,0,1
VID00803,2022-01-03,Video Title 803,Gaming,623,28747,1294,481,218,527467,4.45,275,2195.95,72.52,2.52,Shorts,54,0,1,1
VID00804,2024-08-04,Video Title 804,Gaming,489,4588,274,64,45,72594,5.32,320,407.82,11.46,2.5,Suggested,84,0,0,1
VID00805,2024-04-26,Video Title 805,Education,495,4094,382,45,14,88614,3.62,248,282.03,9.4,2.3,External,114,0,0,0
VID00806,2022-04-22,Video Title 806,Review,525,2475,162,47,14,28779,7.6,326,224.12,8.57,3.46,Browse,252,0,0,0
VID00807,2023-01-20,Video Title 807,Vlog,653,58013,2503,760,336,1148772,4.05,314,5060.02,161.11,2.78,External,136,0,0,0
VID00808,2024-11-27,Video Title 808,Motivation,485,65261,2309,918,303,1098670,4.94,185,3353.69,189.11,2.9,Shorts,61,0,0,0
VID00809,2024-01-11,Video Title 809,Finance,901,2564,201,21,6,37540,5.83,209,148.85,8.09,3.16,Shorts,135,0,1,1
VID00810,2024-10-17,Video Title 810,Education,385,76851,4364,1105,752,1503933,4.11,307,6553.68,106.23,1.38,External,95,0,0,0
VID00811,2024-06-24,Video Title 811,Review,555,35508,3107,481,308,1099318,2.23,87,858.11,36.44,1.03,Shorts,142,0,1,0
VID00812,2022-04-16,Video Title 812,Comedy,494,54403,4143,422,298,1014981,4.36,241,3641.98,114.45,2.1,Search,160,0,0,0
VID00813,2023-02-21,Video Title 813,Motivation,947,98366,8433,579,632,1304588,6.54,164,4481.12,215.23,2.19,Shorts,204,0,0,0
VID00814,2023-07-01,Video Title 814,Music,647,76905,3771,1081,234,1400819,4.49,221,4721.11,233.7,3.04,External,118,1,1,0
VID00815,2022-09-26,Video Title 815,Comedy,847,41944,3291,690,247,886765,3.73,232,2703.06,83.81,2.0,External,234,0,1,0
VID00816,2023-08-13,Video Title 816,Vlog,243,23264,1127,298,168,314803,6.39,228,1473.39,54.47,2.34,External,183,0,1,0
VID00817,2024-06-16,Video Title 817,Motivation,664,14554,1393,122,82,264618,4.5,216,873.24,32.35,2.22,Suggested,70,0,0,0
VID00818,2024-09-19,Video Title 818,Comedy,813,28425,2118,426,281,543499,4.23,184,1452.83,25.67,0.9,Suggested,274,0,0,0
VID00819,2022-09-06,Video Title 819,Education,619,43666,2301,270,283,702025,5.22,387,4694.1,107.47,2.46,Suggested,142,1,0,0
VID00820,2022-03-01,Video Title 820,Comedy,855,20384,996,237,88,284692,6.16,362,2049.72,61.88,3.04,Suggested,61,0,0,1
VID00821,2023-05-06,Video Title 821,Vlog,475,46062,1997,343,366,481316,8.57,180,2303.1,56.44,1.23,Suggested,235,0,0,0
VID00822,2022-11-21,Video Title 822,Vlog,938,52305,4112,406,132,722444,6.24,344,4998.03,125.78,2.4,Suggested,265,0,1,1
VID00823,2023-09-29,Video Title 823,Tech,1151,43254,1959,347,192,558837,6.74,226,2715.39,103.93,2.4,Suggested,117,0,0,0
VID00824,2022-01-29,Video Title 824,Gaming,512,30499,2185,329,125,582041,4.24,257,2177.29,37.92,1.24,External,84,0,1,0
VID00825,2024-04-15,Video Title 825,Music,493,55059,2671,317,269,1234506,3.46,246,3762.36,62.4,1.13,Browse,107,0,0,0
VID00826,2022-07-10,Video Title 826,Music,948,63258,4828,693,508,1038719,5.09,210,3690.05,218.0,3.45,Suggested,170,1,0,0
VID00827,2023-04-06,Video Title 827,Education,979,17288,1504,219,92,280649,5.16,309,1483.89,32.21,1.86,External,209,1,0,0
VID00828,2022-08-21,Video Title 828,Vlog,474,92327,7798,1130,752,2107922,3.38,257,6591.12,130.55,1.41,Browse,159,0,0,0
VID00829,2024-08-03,Video Title 829,Tech,499,47042,3916,505,291,819547,4.74,221,2887.86,59.39,1.26,Suggested,127,0,1,0
VID00830,2022-08-29,Video Title 830,Review,532,50565,2181,889,206,766136,5.6,171,2401.84,131.6,2.6,Browse,224,1,0,0
VID00831,2022-11-12,Video Title 831,Tech,277,71246,2578,511,590,1089388,5.54,196,3878.95,174.23,2.45,Browse,98,0,0,0
VID00832,2024-10-17,Video Title 832,Finance,379,56996,4498,717,179,843136,5.76,151,2390.67,144.63,2.54,Search,192,0,0,0
VID00833,2023-08-21,Video Title 833,Comedy,359,78594,4384,466,237,1220403,5.44,250,5457.92,81.55,1.04,Shorts,99,1,0,0
VID00834,2024-11-08,Video Title 834,Gaming,415,58613,3532,355,324,1118568,4.24,178,2898.09,188.3,3.21,Search,150,0,1,0
VID00835,2023-07-14,Video Title 835,Tech,591,31626,1017,430,105,604703,4.23,234,2055.69,58.54,1.85,Browse,112,0,0,0
VID00836,2024-04-30,Video Title 836,Comedy,656,60845,2930,820,65,1448690,3.2,332,5611.26,100.16,1.65,External,116,0,0,0
VID00837,2024-09-15,Video Title 837,Gaming,972,15688,507,285,107,180737,7.68,321,1398.85,32.13,2.05,Suggested,93,0,1,1
VID00838,2024-08-25,Video Title 838,Motivation,360,53256,4875,711,298,884651,5.02,248,3668.75,98.69,1.85,Shorts,214,1,0,0
VID00839,2023-05-15,Video Title 839,Finance,836,49003,2304,950,245,865777,4.66,244,3321.31,153.46,3.13,Suggested,68,0,1,1
VID00840,2024-07-24,Video Title 840,Finance,548,43756,3019,250,424,949154,3.61,362,4399.91,144.79,3.31,External,68,1,0,0
VID00841,2022-10-24,Video Title 841,Vlog,588,46143,1510,298,283,443682,9.4,281,3601.72,74.72,1.62,Shorts,268,0,0,0
VID00842,2024-02-25,Video Title 842,Finance,761,6455,494,36,56,147038,3.39,230,412.4,20.22,3.13,Search,188,0,1,0
VID00843,2023-01-26,Video Title 843,Motivation,330,33538,1764,260,75,625708,4.36,164,1527.84,97.6,2.91,Browse,0,0,1,0
VID00844,2024-11-06,Video Title 844,Vlog,691,52785,4901,692,323,797356,5.62,273,4002.86,174.89,3.31,External,80,0,0,0
VID00845,2022-10-07,Video Title 845,Food,639,54795,5050,804,482,794130,5.9,299,4551.03,80.19,1.46,Browse,0,0,0,0
VID00846,2022-05-23,Video Title 846,Review,718,19169,1011,108,119,257647,6.44,212,1128.84,45.2,2.36,Browse,53,0,1,0
VID00847,2023-07-20,Video Title 847,Education,669,87971,8187,1688,656,1010000,7.71,267,6524.52,135.59,1.54,Suggested,0,1,0,0
VID00848,2024-04-29,Video Title 848,Comedy,1189,24014,2394,423,104,355236,5.76,228,1520.89,72.64,3.02,External,110,1,0,0
VID00849,2023-11-28,Video Title 849,Review,446,79083,6941,747,144,1789208,3.42,238,5228.27,64.4,0.81,Browse,40,0,0,0
VID00850,2024-11-05,Video Title 850,Review,472,62815,5599,386,321,1119696,4.61,100,1744.86,146.05,2.33,Search,124,0,0,0
VID00851,2023-07-02,Video Title 851,Music,450,30613,1451,231,139,473885,5.46,236,2006.85,52.53,1.72,Shorts,6,1,0,0
VID00852,2022-01-06,Video Title 852,Tech,466,103259,7266,712,909,1134714,8.1,308,8834.38,172.57,1.67,External,125,0,1,0
VID00853,2023-08-03,Video Title 853,Finance,447,14190,492,97,45,363846,2.9,212,835.63,36.06,2.54,Suggested,90,0,0,1
VID00854,2023-09-04,Video Title 854,Food,885,77574,2842,991,752,994538,6.8,253,5451.73,240.4,3.1,External,225,1,1,0
VID00855,2024-09-29,Video Title 855,Tech,940,80017,7995,695,770,1276188,5.27,204,4534.3,195.63,2.44,Suggested,218,0,0,0
VID00856,2022-11-01,Video Title 856,Education,463,29881,1579,309,96,411584,6.26,271,2249.38,92.74,3.1,Shorts,174,0,0,0
VID00857,2024-07-03,Video Title 857,Tech,400,91773,7559,1821,379,1568769,4.85,237,6041.72,138.98,1.51,Search,97,0,0,0
VID00858,2024-09-18,Video Title 858,Music,713,42498,3674,648,385,896582,3.74,193,2278.36,93.61,2.2,Browse,258,0,0,0
VID00859,2023-12-08,Video Title 859,Education,467,58660,5283,1128,568,822720,6.13,329,5360.87,118.28,2.02,External,11,0,0,0
VID00860,2023-11-12,Video Title 860,Motivation,751,57809,5771,412,288,828209,5.98,305,4897.71,48.06,0.83,Suggested,21,0,0,1
VID00861,2024-02-12,Video Title 861,Motivation,648,45970,2156,493,178,616219,6.46,213,2719.89,105.89,2.3,Shorts,114,1,0,0
VID00862,2024-07-21,Video Title 862,Vlog,236,74324,2439,990,426,1242876,4.98,279,5760.11,192.21,2.59,Browse,277,0,0,0
VID00863,2023-10-22,Video Title 863,Tech,971,73804,4338,453,530,1447137,4.1,282,5781.31,176.99,2.4,Shorts,105,0,0,0
VID00864,2023-01-22,Video Title 864,Comedy,1031,2455,96,12,8,67076,2.66,288,196.4,6.84,2.79,Search,107,0,1,0
VID00865,2023-05-05,Video Title 865,Food,452,89130,2813,1341,679,1232780,6.23,148,3664.23,208.8,2.34,Browse,19,1,1,0
VID00866,2024-02-24,Video Title 866,Music,506,125,6,1,0,1882,5.64,310,10.76,0.12,0.96,Browse,186,1,0,0
VID00867,2023-04-24,Video Title 867,Education,668,80976,6871,903,116,1779692,3.55,215,4836.07,90.24,1.11,Browse,186,1,0,0
VID00868,2024-04-21,Video Title 868,Food,680,83801,5835,1034,375,1614662,4.19,228,5307.4,202.0,2.41,Suggested,175,0,0,0
VID00869,2022-03-31,Video Title 869,Tech,758,17271,896,193,72,325867,4.3,408,1957.38,26.64,1.54,Browse,75,1,1,0
VID00870,2023-10-14,Video Title 870,Comedy,1082,37675,2855,201,144,996693,2.78,268,2804.69,38.24,1.01,Shorts,70,0,0,0
VID00871,2024-08-26,Video Title 871,Tech,557,16828,778,168,91,352788,3.77,226,1056.42,32.98,1.96,Suggested,29,0,0,0
VID00872,2024-02-20,Video Title 872,Finance,408,43552,1350,333,169,1012837,3.3,117,1415.44,100.02,2.3,Browse,125,0,1,0
VID00873,2024-03-01,Video Title 873,Finance,268,40758,3403,263,111,757583,4.38,333,3770.12,68.78,1.69,Shorts,44,0,1,0
VID00874,2022-11-08,Video Title 874,Music,424,73389,5405,1420,277,1500797,3.89,169,3445.21,201.47,2.75,Shorts,37,1,0,0
VID00875,2024-10-11,Video Title 875,Education,592,89309,7444,1249,872,2508679,2.56,189,4688.72,226.68,2.54,External,90,0,0,0
VID00876,2022-03-17,Video Title 876,Education,1030,91870,3006,1463,431,1017386,8.03,230,5869.47,156.05,1.7,Shorts,85,0,0,0
VID00877,2022-09-16,Video Title 877,Review,475,33134,2935,322,165,420482,6.88,334,3074.1,94.04,2.84,Search,82,0,0,0
VID00878,2024-10-25,Video Title 878,Music,653,43723,3207,476,270,905238,3.83,296,3595.0,111.56,2.55,Browse,152,0,0,0
VID00879,2023-11-11,Video Title 879,Music,596,503,34,4,4,7847,5.41,240,33.53,1.27,2.52,Browse,125,0,0,0
VID00880,2022-07-25,Video Title 880,Comedy,885,25823,1903,166,81,389487,5.63,268,1922.38,59.24,2.29,Browse,99,0,0,0
VID00881,2024-06-20,Video Title 881,Finance,1206,78945,7145,606,562,1013414,6.79,213,4670.91,65.58,0.83,Shorts,132,0,0,0
VID00882,2022-07-24,Video Title 882,Education,472,98467,6999,1670,732,2064297,3.77,258,7056.8,263.95,2.68,Shorts,50,0,0,0
VID00883,2024-12-13,Video Title 883,Tech,482,12969,916,196,83,169751,6.64,254,915.04,23.54,1.82,Browse,127,1,1,0
VID00884,2024-07-24,Video Title 884,Music,850,32226,3201,425,57,622123,4.18,308,2757.11,107.8,3.35,Suggested,130,1,0,0
VID00885,2022-02-01,Video Title 885,Vlog,763,49207,4082,596,348,1230175,3.0,308,4209.93,148.04,3.01,Suggested,14,1,1,0
VID00886,2022-10-23,Video Title 886,Gaming,1043,58404,3560,1100,92,823751,6.09,279,4526.31,139.4,2.39,Search,189,1,1,0
VID00887,2024-04-19,Video Title 887,Education,740,25711,2044,156,163,323816,6.94,228,1628.36,38.08,1.48,External,58,0,0,0
VID00888,2022-11-13,Video Title 888,Motivation,513,62721,3590,577,480,634827,8.88,294,5122.22,84.68,1.35,Search,126,1,0,0
VID00889,2022-06-03,Video Title 889,Education,741,35784,1646,366,103,852000,3.2,244,2425.36,61.51,1.72,Browse,201,0,0,1
VID00890,2024-08-19,Video Title 890,Vlog,866,49566,3557,829,425,703063,6.05,185,2547.14,103.43,2.09,Browse,184,1,0,0
VID00891,2023-06-27,Video Title 891,Education,796,66388,6305,1320,84,1231688,4.39,225,4149.25,106.18,1.6,Browse,122,0,1,0
VID00892,2023-11-25,Video Title 892,Vlog,721,50192,4770,432,431,699052,6.18,255,3555.27,109.94,2.19,External,94,1,0,0
VID00893,2024-03-25,Video Title 893,Gaming,856,36908,1990,668,189,973825,2.79,304,3116.68,46.01,1.25,Shorts,186,0,0,0
VID00894,2022-06-14,Video Title 894,Review,880,46711,3126,815,138,1136520,3.11,238,3088.12,160.68,3.44,External,167,0,0,0
VID00895,2023-11-04,Video Title 895,Comedy,931,47349,2121,396,104,978285,3.84,177,2327.99,51.68,1.09,Search,76,0,0,0
VID00896,2024-12-28,Video Title 896,Gaming,755,38899,3878,427,372,635604,5.12,253,2733.74,129.0,3.32,Shorts,64,0,0,0
VID00897,2024-02-18,Video Title 897,Food,559,42236,4167,470,69,838015,4.04,256,3003.45,137.97,3.27,Shorts,0,1,0,0
VID00898,2023-10-11,Video Title 898,Review,635,97959,7392,1927,273,1401416,5.99,261,7102.03,217.32,2.22,Search,130,0,0,0
VID00899,2024-09-26,Video Title 899,Comedy,889,66827,5767,515,276,886299,6.54,305,5661.73,184.26,2.76,Shorts,114,0,0,0
VID00900,2022-03-15,Video Title 900,Finance,403,41135,3293,698,270,596159,5.9,311,3553.61,81.34,1.98,Suggested,199,1,1,0
VID00901,2022-05-21,Video Title 901,Vlog,688,70908,5071,709,418,841138,7.43,214,4215.09,177.35,2.5,Search,145,0,0,0
VID00902,2023-04-26,Video Title 902,Music,505,39985,1348,638,85,604003,5.62,213,2365.78,68.76,1.72,Search,213,0,0,0
VID00903,2023-08-12,Video Title 903,Food,606,85193,5267,962,307,2042997,3.17,187,4425.3,137.43,1.61,Suggested,71,0,0,0
VID00904,2023-04-11,Video Title 904,Gaming,906,61089,4718,835,192,758869,7.05,291,4938.03,144.24,2.36,External,199,0,0,0
VID00905,2022-07-05,Video Title 905,Education,645,46780,3622,818,136,919056,4.09,336,4366.13,100.34,2.14,External,82,1,0,0
VID00906,2024-06-07,Video Title 906,Gaming,611,63431,3559,1082,298,860664,6.37,231,4070.16,150.0,2.36,External,174,1,0,0
VID00907,2022-07-21,Video Title 907,Comedy,273,2873,275,51,21,34366,7.36,235,187.54,4.52,1.57,Shorts,17,1,0,1
VID00908,2022-07-25,Video Title 908,Food,779,16196,675,95,47,242092,5.69,338,1520.62,29.0,1.79,Suggested,136,0,0,0
VID00909,2024-06-27,Video Title 909,Tech,754,14182,922,218,60,377180,2.76,280,1103.04,14.56,1.03,Search,0,0,0,0
VID00910,2022-12-07,Video Title 910,Comedy,1119,54288,4254,385,245,1175064,3.62,276,4162.08,51.09,0.94,Search,101,0,0,0
VID00911,2023-09-06,Video Title 911,Review,526,101975,8035,1145,998,1277882,6.98,178,5042.1,151.36,1.48,Search,150,1,0,0
VID00912,2022-03-01,Video Title 912,Gaming,652,116939,8817,1546,1121,2033721,4.75,290,9420.09,116.99,1.0,Shorts,83,0,0,0
VID00913,2022-04-05,Video Title 913,Gaming,659,69141,3406,763,567,1129754,5.12,194,3725.93,74.69,1.08,Shorts,46,0,0,0
VID00914,2023-10-27,Video Title 914,Food,978,65025,2661,831,206,910714,6.14,181,3269.31,194.74,2.99,External,179,0,0,0
VID00915,2022-04-25,Video Title 915,Vlog,577,4031,300,80,6,57258,6.04,229,256.42,3.65,0.91,Shorts,112,0,0,0
VID00916,2023-08-24,Video Title 916,Food,666,33719,2426,236,129,525218,5.42,214,2004.41,86.97,2.58,External,85,1,0,0
VID00917,2024-01-05,Video Title 917,Music,745,26366,1122,398,89,463374,4.69,236,1728.44,40.5,1.54,External,122,0,1,0
VID00918,2024-02-07,Video Title 918,Gaming,644,31374,2489,343,174,567341,4.53,163,1420.54,98.93,3.15,Search,304,0,0,0
VID00919,2024-06-01,Video Title 919,Vlog,492,44955,2781,314,359,616666,6.29,307,3833.66,94.83,2.11,Shorts,200,0,0,0
VID00920,2022-10-26,Video Title 920,Vlog,646,35837,2750,264,312,524699,5.83,317,3155.65,58.24,1.63,External,201,1,0,0
VID00921,2023-05-16,Video Title 921,Food,857,9378,831,180,80,167165,4.61,133,346.46,20.61,2.2,Suggested,150,0,0,0
VID00922,2024-12-23,Video Title 922,Finance,353,72437,3033,1317,306,950616,6.62,308,6197.39,132.65,1.83,Suggested,131,0,0,1
VID00923,2024-04-23,Video Title 923,Comedy,631,17817,558,331,128,306660,4.81,201,994.78,41.4,2.32,Shorts,0,0,0,0
VID00924,2023-01-04,Video Title 924,Review,431,57177,4833,1136,218,1211377,3.72,301,4780.63,63.42,1.11,Search,72,0,0,0
VID00925,2022-12-15,Video Title 925,Finance,886,112222,8156,911,173,2309094,3.86,245,7637.33,391.87,3.49,Search,86,1,0,0
VID00926,2022-12-25,Video Title 926,Gaming,234,22418,1770,231,163,494878,3.53,251,1563.03,43.69,1.95,External,0,0,0,0
VID00927,2022-06-11,Video Title 927,Gaming,465,25908,2297,389,28,463470,4.59,238,1712.81,45.09,1.74,Shorts,38,1,0,0
VID00928,2024-02-23,Video Title 928,Gaming,690,41419,3570,507,193,527630,6.85,322,3704.7,112.56,2.72,Suggested,0,0,0,0
VID00929,2023-05-09,Video Title 929,Motivation,975,83028,8075,936,329,1733361,3.79,175,4036.08,148.0,1.78,External,117,1,0,0
VID00930,2024-10-16,Video Title 930,Education,584,108750,7342,1127,787,1731687,5.28,286,8639.58,331.67,3.05,External,177,1,0,0
VID00931,2022-10-21,Video Title 931,Tech,466,13113,841,182,103,261736,4.01,316,1151.03,26.57,2.03,Browse,197,0,0,0
VID00932,2023-04-21,Video Title 932,Motivation,1051,64900,3772,884,242,1156862,4.61,292,5264.11,178.01,2.74,Shorts,149,0,0,0
VID00933,2024-08-02,Video Title 933,Tech,252,36040,1468,267,299,966219,2.73,389,3894.32,39.29,1.09,External,52,0,0,0
VID00934,2023-06-05,Video Title 934,Vlog,72,46821,3281,565,170,825767,4.67,218,2835.27,144.42,3.08,Suggested,0,0,0,1
VID00935,2024-07-30,Video Title 935,Gaming,705,129330,6387,1720,648,2264973,4.71,307,11028.98,360.37,2.79,Browse,0,0,0,0
VID00936,2023-06-07,Video Title 936,Music,479,4910,463,66,37,72099,5.81,243,331.42,6.73,1.37,Suggested,31,0,0,1
VID00937,2022-01-20,Video Title 937,Review,354,57612,4080,469,416,910142,5.33,324,5185.08,68.69,1.19,Search,57,1,0,0
VID00938,2024-08-10,Video Title 938,Food,770,64030,4578,1033,633,1524523,3.2,249,4428.74,105.9,1.65,Browse,108,0,0,0
VID00939,2023-08-13,Video Title 939,Review,658,82573,4528,444,249,1082214,6.63,226,5183.75,283.67,3.44,Browse,49,1,0,0
VID00940,2022-11-20,Video Title 940,Music,464,52939,1780,546,368,837642,5.32,328,4823.33,79.06,1.49,External,143,0,0,0
VID00941,2022-06-01,Video Title 941,Food,292,59241,1908,989,384,940333,5.3,220,3620.28,120.35,2.03,Search,103,0,0,0
VID00942,2024-06-23,Video Title 942,Vlog,809,38250,2280,514,353,638564,4.99,165,1753.12,33.7,0.88,External,120,1,1,0
VID00943,2023-12-09,Video Title 943,Music,756,58073,2085,517,139,1112509,4.22,218,3516.64,108.74,1.87,Shorts,199,0,0,0
VID00944,2023-09-05,Video Title 944,Gaming,576,39704,2877,612,308,627235,5.33,287,3165.29,93.01,2.34,Suggested,37,0,0,0
VID00945,2024-05-18,Video Title 945,Music,1043,68647,6292,927,419,1023055,5.71,333,6349.85,231.58,3.37,Suggested,149,1,0,0
VID00946,2023-05-28,Video Title 946,Gaming,343,38911,3572,659,135,1151213,2.38,256,2767.0,85.42,2.2,External,119,1,0,0
VID00947,2024-07-24,Video Title 947,Music,233,61313,4667,982,323,1181368,4.19,329,5603.33,184.65,3.01,Suggested,96,0,0,0
VID00948,2023-09-11,Video Title 948,Music,433,49122,2199,695,196,874056,4.62,168,2292.36,111.86,2.28,Suggested,181,0,0,0
VID00949,2023-02-12,Video Title 949,Finance,589,83781,7574,1032,520,1313181,5.38,223,5189.77,76.25,0.91,Shorts,181,0,1,0
VID00950,2024-02-27,Video Title 950,Review,658,48458,4459,339,436,622053,6.79,232,3122.85,79.98,1.65,Search,53,0,0,0
VID00951,2024-09-16,Video Title 951,Tech,542,3190,139,28,19,65909,3.84,243,215.32,7.51,2.35,Browse,107,0,0,0
VID00952,2022-08-07,Video Title 952,Motivation,684,87857,7170,991,587,1673466,4.25,255,6223.2,295.78,3.37,External,139,0,0,0
VID00953,2023-05-01,Video Title 953,Finance,299,22828,1142,319,129,436481,4.23,291,1845.26,71.22,3.12,External,100,0,0,0
VID00954,2024-02-21,Video Title 954,Tech,946,30387,2618,386,44,633062,3.8,223,1882.31,43.05,1.42,Shorts,160,1,0,0
VID00955,2024-01-06,Video Title 955,Finance,580,32130,3206,299,99,586313,4.48,258,2302.65,44.8,1.39,Shorts,139,1,0,1
VID00956,2023-08-29,Video Title 956,Education,868,91233,2928,465,495,1274203,6.16,247,6259.6,122.54,1.34,Browse,248,0,0,0
VID00957,2023-08-28,Video Title 957,Food,682,14070,1305,175,53,318325,3.42,194,758.22,46.3,3.29,Search,12,0,0,1
VID00958,2022-02-14,Video Title 958,Gaming,709,144132,10605,1338,379,2170662,5.64,243,9728.91,447.13,3.1,External,111,0,1,0
VID00959,2024-03-21,Video Title 959,Motivation,736,81681,8015,1308,452,2367565,2.45,241,5468.09,236.24,2.89,Shorts,56,0,0,1
VID00960,2023-07-17,Video Title 960,Finance,707,56697,3546,303,221,1098779,4.16,240,3779.8,105.48,1.86,External,162,0,0,0
VID00961,2022-01-17,Video Title 961,Finance,754,48353,4318,665,160,877549,4.51,251,3371.28,104.53,2.16,Suggested,6,0,0,0
VID00962,2022-04-11,Video Title 962,Vlog,918,58566,2012,1119,303,688202,7.51,254,4132.16,120.28,2.05,External,144,0,1,0
VID00963,2024-10-14,Video Title 963,Music,647,65633,3509,499,144,1174114,4.59,224,4083.83,97.41,1.48,Search,75,1,0,0
VID00964,2023-08-10,Video Title 964,Education,770,69356,2406,837,648,2568740,1.7,326,6280.57,150.06,2.16,Search,68,1,0,0
VID00965,2023-04-17,Video Title 965,Motivation,578,66668,6551,424,587,2222266,2.0,179,3314.88,58.82,0.88,External,18,1,1,1
VID00966,2023-12-23,Video Title 966,Motivation,945,52687,4593,757,388,870859,5.05,206,3014.87,60.9,1.16,Suggested,87,0,0,1
VID00967,2023-03-25,Video Title 967,Food,437,44079,3952,584,86,636979,5.92,416,5093.57,140.78,3.19,Search,195,0,0,0
VID00968,2023-01-25,Video Title 968,Motivation,1032,45461,4348,505,362,693003,5.56,187,2361.45,128.63,2.83,Shorts,118,0,0,0
VID00969,2023-05-29,Video Title 969,Comedy,590,44152,1587,566,365,706432,5.25,168,2060.43,85.73,1.94,External,163,1,0,1
VID00970,2022-10-08,Video Title 970,Motivation,256,84013,4788,1549,664,1085439,6.74,294,6861.06,184.52,2.2,Suggested,236,0,1,0
VID00971,2022-07-18,Video Title 971,Finance,630,67806,2371,538,137,1306473,4.19,125,2354.38,121.98,1.8,Shorts,138,0,0,0
VID00972,2022-03-22,Video Title 972,Comedy,436,38211,1710,203,259,520585,6.34,235,2494.33,106.99,2.8,External,80,0,0,0
VID00973,2023-09-25,Video Title 973,Tech,801,69677,3209,1248,592,1962732,2.55,378,7316.08,203.27,2.92,Suggested,152,0,1,0
VID00974,2024-06-21,Video Title 974,Music,443,55842,3508,762,346,1203491,3.64,157,2435.33,159.76,2.86,Shorts,81,0,0,0
VID00975,2022-03-10,Video Title 975,Comedy,492,49438,2412,907,337,1502674,2.29,131,1798.99,136.01,2.75,Search,84,0,0,0
VID00976,2024-01-18,Video Title 976,Tech,146,38344,1421,535,196,685939,4.59,160,1704.18,51.85,1.35,External,13,0,0,0
VID00977,2022-09-27,Video Title 977,Education,491,83723,3493,1436,482,1411854,4.93,303,7046.69,143.38,1.71,External,184,0,0,0
VID00978,2022-07-04,Video Title 978,Review,18,78425,3161,897,102,1271069,5.17,317,6905.76,162.23,2.07,Search,92,0,0,0
VID00979,2023-08-28,Video Title 979,Gaming,219,26813,2630,435,181,440279,5.09,219,1631.12,45.4,1.69,Browse,132,0,1,0
VID00980,2023-11-01,Video Title 980,Finance,782,62211,5172,1163,107,1349479,3.61,290,5011.44,176.58,2.84,Shorts,47,1,0,0
VID00981,2024-04-30,Video Title 981,Comedy,788,20850,2037,283,102,365148,4.71,333,1928.62,35.22,1.69,Search,150,0,0,0
VID00982,2022-12-26,Video Title 982,Review,702,8611,523,66,31,229626,2.75,357,853.92,10.1,1.17,External,66,0,0,0
VID00983,2023-02-16,Video Title 983,Music,367,31198,1543,281,184,388034,7.04,235,2036.54,58.57,1.88,Shorts,110,0,0,0
VID00984,2022-09-28,Video Title 984,Vlog,588,75871,6515,605,166,1369512,4.54,111,2339.36,261.43,3.45,Shorts,181,1,0,0
VID00985,2024-01-20,Video Title 985,Education,599,78593,4152,683,567,1491328,4.27,200,4366.28,110.81,1.41,Browse,175,0,0,0
VID00986,2024-12-23,Video Title 986,Gaming,321,65392,3332,627,533,780334,7.38,224,4068.84,160.4,2.45,External,118,0,1,1
VID00987,2024-10-24,Video Title 987,Music,960,71752,3320,956,177,1733140,3.14,234,4663.88,141.28,1.97,Suggested,0,0,0,0
VID00988,2023-07-13,Video Title 988,Education,810,65485,2558,904,126,1519373,3.31,238,4329.29,64.95,0.99,Browse,329,0,0,0
VID00989,2022-12-03,Video Title 989,Vlog,546,30755,1474,350,71,705389,3.36,317,2708.15,65.12,2.12,Browse,242,0,0,0
VID00990,2023-06-11,Video Title 990,Tech,606,62957,3454,895,559,1067067,4.9,326,5701.11,169.72,2.7,Suggested,170,0,0,0
VID00991,2024-09-13,Video Title 991,Vlog,650,74012,5712,460,425,1112962,5.65,239,4913.57,161.77,2.19,Suggested,67,1,0,0
VID00992,2023-08-28,Video Title 992,Comedy,109,72628,2496,458,378,1021490,6.11,315,6354.95,229.12,3.15,Browse,112,1,0,0
VID00993,2023-11-25,Video Title 993,Gaming,540,85667,3832,649,167,868833,8.86,271,6448.82,135.36,1.58,Shorts,81,1,0,0
VID00994,2022-08-24,Video Title 994,Motivation,436,71249,6172,909,487,2709087,1.63,253,5007.22,73.59,1.03,Search,208,0,1,0
VID00995,2024-08-17,Video Title 995,Food,359,60543,2438,497,533,876164,5.91,304,5112.52,201.53,3.33,Search,138,1,0,0
VID00996,2022-06-04,Video Title 996,Finance,532,82104,4432,759,694,1591162,4.16,254,5792.89,149.52,1.82,Browse,65,0,0,0
VID00997,2022-10-16,Video Title 997,Finance,1031,49204,4454,541,326,961015,4.12,373,5098.08,115.94,2.36,Shorts,87,0,0,0
VID00998,2023-04-08,Video Title 998,Tech,753,23543,961,404,39,464358,4.07,163,1065.97,69.18,2.94,Suggested,198,1,0,0
VID00999,2024-03-24,Video Title 999,Music,462,45107,1614,234,90,972133,3.64,219,2744.01,75.58,1.68,Browse,232,0,0,0
